antecedent,consequent,support,confidence,lift
"['3', '29', '40']",['38'],0.07,0.82,1.08
"['36', '39', '29', '40']",['38'],0.05,0.83,1.1
"['39', '29', '40']",['38'],0.07,0.81,1.07
"['29', '28', '40']",['36'],0.06,0.7,1.12
"['36', '29', '28', '40']",['38'],0.05,0.84,1.12
"['29', '28', '40', '38']",['36'],0.05,0.71,1.13
"['29', '28', '40']",['38'],0.08,0.84,1.11
"['8', '48', '29', '40']",['38'],0.05,0.86,1.13
"['8', '11', '29', '40']",['38'],0.05,0.84,1.11
"['8', '36', '29', '40']",['38'],0.06,0.83,1.09
"['8', '29', '40']",['38'],0.08,0.81,1.08
"['48', '29', '11', '40']",['38'],0.05,0.84,1.11
"['48', '29', '40']",['36'],0.08,0.72,1.15
"['36', '29', '48', '40']",['38'],0.06,0.85,1.13
"['48', '29', '40', '38']",['36'],0.06,0.73,1.17
"['48', '29', '40']",['38'],0.09,0.84,1.11
"['40', '29', '11']",['36'],0.08,0.72,1.15
"['36', '29', '11', '40']",['38'],0.06,0.83,1.1
"['11', '29', '40', '38']",['36'],0.06,0.72,1.15
"['40', '29', '11']",['38'],0.09,0.83,1.1
"['40', '29', '36']",['38'],0.1,0.82,1.09
"['29', '40', '38']",['36'],0.1,0.71,1.12
"['29', '40']",['38'],0.14,0.8,1.06
"['3', '39', '29']",['36'],0.06,0.71,1.14
"['3', '39', '29', '36']",['38'],0.05,0.84,1.1
"['3', '39', '29', '38']",['36'],0.05,0.72,1.15
"['3', '39', '29']",['38'],0.07,0.82,1.09
"['39', '29', '36', '17']",['38'],0.05,0.83,1.1
"['39', '29', '17']",['38'],0.07,0.82,1.08
"['39', '29', '9', '36']",['38'],0.05,0.83,1.09
"['39', '29', '9']",['38'],0.08,0.82,1.09
"['28', '39', '29']",['36'],0.07,0.7,1.12
"['28', '39', '29', '36']",['38'],0.05,0.81,1.07
"['28', '39', '29', '38']",['36'],0.05,0.71,1.13
"['28', '39', '29']",['38'],0.08,0.81,1.06
"['8', '48', '39', '29']",['38'],0.05,0.85,1.13
"['8', '39', '29', '36']",['38'],0.06,0.81,1.08
"['8', '39', '29', '38']",['36'],0.06,0.71,1.13
"['8', '39', '29']",['38'],0.08,0.8,1.05
"['48', '39', '29', '11']",['38'],0.05,0.81,1.07
"['48', '39', '29', '36']",['38'],0.06,0.85,1.12
"['48', '39', '29']",['38'],0.09,0.83,1.1
"['39', '29', '11']",['36'],0.08,0.71,1.12
"['11', '39', '29', '36']",['38'],0.06,0.8,1.06
"['39', '29', '11', '38']",['36'],0.06,0.71,1.14
"['39', '29', '11']",['38'],0.08,0.8,1.05
"['39', '29', '36']",['38'],0.1,0.8,1.06
"['39', '29']",['38'],0.14,0.79,1.04
"['3', '29', '9']",['36'],0.07,0.73,1.17
"['3', '29', '9', '36']",['38'],0.06,0.84,1.12
"['3', '29', '9', '38']",['36'],0.06,0.74,1.18
"['3', '29', '9']",['38'],0.08,0.84,1.11
"['29', '9', '11', '17']",['38'],0.05,0.88,1.16
"['29', '9', '36', '17']",['38'],0.06,0.85,1.12
"['29', '9', '17']",['38'],0.08,0.85,1.13
"['29', '28', '9']",['36'],0.07,0.7,1.12
"['29', '28', '9', '36']",['38'],0.06,0.83,1.09
"['29', '28', '9', '38']",['36'],0.06,0.7,1.12
"['29', '28', '9']",['38'],0.08,0.83,1.09
"['8', '48', '29', '9']",['38'],0.05,0.87,1.15
"['8', '29', '9', '36']",['38'],0.06,0.87,1.15
"['8', '29', '9']",['38'],0.09,0.85,1.12
"['11', '29', '9', '36']",['38'],0.06,0.82,1.08
"['29', '9', '11']",['38'],0.08,0.82,1.09
"['48', '29', '9']",['36'],0.07,0.71,1.12
"['48', '29', '9', '36']",['38'],0.06,0.83,1.1
"['48', '29', '9', '38']",['36'],0.06,0.71,1.13
"['48', '29', '9']",['38'],0.09,0.83,1.1
"['29', '9', '36']",['38'],0.1,0.82,1.08
"['29', '9']",['38'],0.15,0.81,1.07
"['48', '29', '28', '17']",['38'],0.05,0.89,1.18
"['29', '28', '11', '17']",['38'],0.05,0.83,1.1
"['29', '28', '17']",['36'],0.07,0.71,1.12
"['29', '28', '36', '17']",['38'],0.06,0.82,1.09
"['38', '29', '28', '17']",['36'],0.06,0.71,1.13
"['29', '28', '17']",['38'],0.08,0.82,1.08
"['3', '29', '11', '17']",['38'],0.05,0.84,1.11
"['3', '29', '36', '17']",['38'],0.06,0.85,1.12
"['3', '29', '17']",['38'],0.08,0.85,1.12
"['8', '29', '11', '17']",['38'],0.05,0.84,1.11
"['8', '29', '36', '17']",['38'],0.06,0.83,1.1
"['8', '29', '17']",['38'],0.08,0.82,1.08
"['48', '29', '11', '17']",['38'],0.05,0.87,1.15
"['48', '29', '36', '17']",['38'],0.06,0.88,1.16
"['48', '29', '17']",['38'],0.09,0.86,1.14
"['29', '11', '17']",['36'],0.08,0.7,1.12
"['11', '29', '36', '17']",['38'],0.06,0.84,1.11
"['38', '29', '11', '17']",['36'],0.06,0.7,1.12
"['29', '11', '17']",['38'],0.09,0.84,1.11
"['29', '36', '17']",['38'],0.1,0.83,1.09
"['29', '17']",['38'],0.15,0.82,1.08
"['8', '3', '29']",['36'],0.07,0.71,1.13
"['8', '3', '29', '36']",['38'],0.06,0.81,1.07
"['8', '3', '29', '38']",['36'],0.06,0.72,1.15
"['8', '3', '29']",['38'],0.08,0.79,1.05
"['3', '29', '28', '48']",['38'],0.05,0.85,1.13
"['3', '29', '28']",['36'],0.07,0.73,1.16
"['3', '29', '28', '36']",['38'],0.06,0.81,1.07
"['3', '29', '28', '38']",['36'],0.06,0.73,1.16
"['3', '29', '28']",['38'],0.08,0.81,1.07
"['3', '29', '48']",['36'],0.07,0.71,1.13
"['3', '29', '48', '36']",['38'],0.06,0.82,1.08
"['3', '29', '48', '38']",['36'],0.06,0.71,1.13
"['3', '29', '48']",['38'],0.09,0.82,1.08
"['3', '29', '11']",['36'],0.08,0.72,1.15
"['3', '29', '11', '36']",['38'],0.06,0.81,1.08
"['3', '29', '11', '38']",['36'],0.06,0.73,1.17
"['3', '29', '11']",['38'],0.09,0.8,1.06
"['3', '29', '36']",['38'],0.11,0.81,1.08
"['3', '29', '38']",['36'],0.11,0.71,1.14
"['3', '29']",['38'],0.15,0.8,1.05
"['8', '48', '29', '28']",['38'],0.06,0.85,1.12
"['8', '29', '28', '11']",['38'],0.05,0.81,1.07
"['8', '29', '28', '36']",['38'],0.06,0.81,1.07
"['8', '29', '28']",['38'],0.09,0.8,1.06
"['48', '29', '28', '11']",['36'],0.05,0.76,1.21
"['48', '29', '28', '11']",['38'],0.05,0.82,1.08
"['29', '28', '11']",['36'],0.08,0.72,1.14
"['11', '29', '28', '36']",['38'],0.06,0.79,1.05
"['29', '28', '11', '38']",['36'],0.06,0.71,1.14
"['29', '28', '11']",['38'],0.09,0.8,1.05
"['48', '29', '28']",['36'],0.08,0.71,1.13
"['48', '29', '28', '36']",['38'],0.07,0.85,1.13
"['48', '29', '28', '38']",['36'],0.07,0.72,1.15
"['48', '29', '28']",['38'],0.1,0.84,1.12
"['29', '28', '36']",['38'],0.11,0.8,1.06
"['29', '28']",['38'],0.16,0.79,1.05
"['8', '48', '29', '11']",['38'],0.06,0.83,1.09
"['8', '48', '29', '36']",['38'],0.07,0.86,1.13
"['8', '48', '29', '38']",['36'],0.07,0.71,1.14
"['8', '48', '29']",['38'],0.1,0.83,1.09
"['8', '11', '29', '36']",['38'],0.07,0.83,1.1
"['8', '29', '11', '38']",['36'],0.07,0.7,1.12
"['8', '29', '11']",['38'],0.1,0.81,1.07
"['8', '29', '36']",['38'],0.11,0.81,1.07
"['8', '29']",['38'],0.16,0.79,1.04
"['48', '29', '11']",['36'],0.09,0.73,1.16
"['48', '29', '11', '36']",['38'],0.07,0.82,1.08
"['48', '29', '11', '38']",['36'],0.07,0.74,1.19
"['48', '29', '11']",['38'],0.1,0.8,1.06
"['29', '11']",['36'],0.15,0.7,1.12
"['11', '29', '36']",['38'],0.12,0.8,1.05
"['29', '11', '38']",['36'],0.12,0.71,1.13
"['29', '11']",['38'],0.17,0.79,1.04
"['48', '29', '36']",['38'],0.12,0.83,1.09
"['48', '29', '38']",['36'],0.12,0.71,1.12
"['48', '29']",['38'],0.18,0.81,1.07
"['29', '36']",['38'],0.21,0.79,1.05
['29'],['38'],0.3,0.78,1.02
"['14', '39', '43']",['38'],0.06,0.81,1.07
"['14', '47', '43']",['38'],0.06,0.82,1.08
"['14', '43', '40']",['36'],0.06,0.73,1.16
"['14', '43', '40']",['38'],0.07,0.84,1.11
"['14', '9', '43']",['38'],0.07,0.81,1.07
"['14', '3', '43']",['38'],0.07,0.83,1.09
"['14', '43', '17']",['38'],0.07,0.81,1.07
"['14', '8', '43']",['36'],0.06,0.72,1.14
"['14', '43', '8', '36']",['38'],0.05,0.86,1.14
"['14', '38', '8', '43']",['36'],0.05,0.73,1.16
"['14', '8', '43']",['38'],0.07,0.85,1.12
"['14', '36', '43', '11']",['38'],0.05,0.86,1.13
"['14', '43', '38', '11']",['36'],0.05,0.7,1.12
"['14', '43', '11']",['38'],0.07,0.84,1.11
"['14', '28', '43']",['36'],0.06,0.71,1.12
"['14', '43', '28', '36']",['38'],0.05,0.84,1.11
"['14', '28', '43', '38']",['36'],0.05,0.71,1.14
"['14', '28', '43']",['38'],0.08,0.83,1.1
"['14', '48', '43', '36']",['38'],0.05,0.84,1.11
"['14', '48', '43']",['38'],0.08,0.84,1.11
"['14', '43', '36']",['38'],0.09,0.83,1.09
"['14', '38', '43']",['36'],0.09,0.71,1.13
"['14', '43']",['38'],0.13,0.81,1.08
"['14', '9', '40']",['38'],0.07,0.82,1.09
"['14', '39', '9']",['38'],0.07,0.82,1.08
"['14', '47', '9']",['38'],0.07,0.82,1.09
"['14', '3', '9', '36']",['38'],0.05,0.87,1.15
"['14', '3', '9']",['38'],0.07,0.82,1.08
"['14', '9', '36', '17']",['38'],0.05,0.84,1.11
"['14', '9', '17']",['38'],0.07,0.8,1.06
"['14', '8', '9', '36']",['38'],0.05,0.88,1.16
"['14', '8', '9']",['38'],0.08,0.82,1.09
"['14', '28', '9', '36']",['38'],0.05,0.83,1.1
"['14', '28', '9']",['38'],0.08,0.8,1.05
"['14', '48', '9', '36']",['38'],0.05,0.82,1.09
"['14', '48', '9']",['38'],0.08,0.81,1.07
"['14', '11', '9', '36']",['38'],0.05,0.83,1.1
"['14', '9', '11']",['38'],0.08,0.81,1.08
"['14', '9', '36']",['38'],0.09,0.81,1.08
"['14', '9']",['38'],0.14,0.79,1.04
"['14', '47', '40']",['38'],0.07,0.81,1.07
"['14', '39', '47']",['38'],0.07,0.8,1.06
"['14', '47', '17']",['38'],0.07,0.82,1.08
"['14', '3', '47', '36']",['38'],0.05,0.87,1.15
"['14', '3', '47']",['38'],0.07,0.81,1.06
"['14', '11', '47', '36']",['38'],0.05,0.84,1.12
"['14', '47', '11']",['38'],0.08,0.83,1.09
"['14', '47', '8', '36']",['38'],0.05,0.87,1.15
"['14', '47', '8']",['38'],0.08,0.83,1.1
"['14', '28', '47', '36']",['38'],0.06,0.85,1.13
"['14', '28', '47', '38']",['36'],0.06,0.7,1.12
"['14', '28', '47']",['38'],0.08,0.81,1.08
"['14', '48', '47', '36']",['38'],0.06,0.85,1.12
"['14', '48', '47']",['38'],0.08,0.82,1.08
"['14', '47', '36']",['38'],0.1,0.83,1.09
"['14', '47']",['38'],0.14,0.79,1.05
"['14', '40', '17']",['38'],0.07,0.81,1.07
"['14', '3', '36', '40']",['38'],0.05,0.85,1.12
"['14', '3', '40']",['38'],0.07,0.81,1.07
"['14', '39', '40']",['38'],0.07,0.79,1.04
"['14', '36', '28', '40']",['38'],0.06,0.84,1.11
"['14', '28', '40']",['38'],0.08,0.82,1.08
"['14', '48', '11', '40']",['38'],0.05,0.83,1.1
"['14', '11', '8', '40']",['38'],0.05,0.85,1.12
"['14', '36', '11', '40']",['38'],0.06,0.84,1.11
"['14', '40', '11']",['38'],0.09,0.84,1.12
"['14', '48', '8', '40']",['38'],0.05,0.83,1.09
"['14', '36', '8', '40']",['38'],0.06,0.84,1.11
"['14', '8', '40']",['38'],0.09,0.82,1.08
"['14', '36', '48', '40']",['38'],0.06,0.82,1.08
"['14', '48', '40']",['38'],0.09,0.81,1.07
"['14', '40', '36']",['38'],0.1,0.82,1.09
"['14', '40']",['38'],0.15,0.8,1.06
"['14', '3', '39', '36']",['38'],0.05,0.85,1.13
"['14', '3', '39']",['38'],0.08,0.81,1.07
"['14', '39', '36', '17']",['38'],0.05,0.83,1.1
"['14', '39', '17']",['38'],0.08,0.8,1.06
"['14', '39', '28']",['36'],0.07,0.7,1.12
"['14', '39', '28', '36']",['38'],0.06,0.82,1.08
"['14', '39', '28', '38']",['36'],0.06,0.72,1.15
"['14', '39', '28']",['38'],0.08,0.8,1.05
"['14', '48', '39', '11']",['38'],0.05,0.82,1.09
"['14', '48', '39', '36']",['38'],0.06,0.82,1.09
"['14', '48', '39']",['38'],0.08,0.81,1.06
"['14', '39', '8', '11']",['38'],0.05,0.84,1.11
"['14', '39', '8', '36']",['38'],0.06,0.84,1.1
"['14', '39', '8', '38']",['36'],0.06,0.7,1.12
"['14', '39', '8']",['38'],0.09,0.82,1.08
"['14', '11', '39', '36']",['38'],0.06,0.81,1.07
"['14', '39', '11']",['38'],0.09,0.81,1.08
"['14', '39', '36']",['38'],0.1,0.81,1.07
"['14', '39']",['38'],0.15,0.79,1.04
"['14', '3', '36', '17']",['38'],0.05,0.86,1.14
"['14', '3', '17']",['38'],0.08,0.8,1.06
"['14', '8', '36', '17']",['38'],0.06,0.86,1.14
"['14', '38', '8', '17']",['36'],0.06,0.71,1.13
"['14', '8', '17']",['38'],0.08,0.83,1.1
"['14', '28', '36', '17']",['38'],0.06,0.85,1.13
"['14', '38', '28', '17']",['36'],0.06,0.71,1.13
"['14', '28', '17']",['38'],0.08,0.83,1.09
"['14', '48', '36', '17']",['38'],0.06,0.85,1.13
"['14', '48', '17']",['38'],0.08,0.83,1.1
"['14', '11', '36', '17']",['38'],0.06,0.86,1.14
"['14', '11', '17']",['38'],0.09,0.83,1.1
"['14', '36', '17']",['38'],0.1,0.84,1.11
"['14', '17']",['38'],0.15,0.81,1.06
"['14', '3', '8', '36']",['38'],0.06,0.89,1.18
"['14', '3', '38', '8']",['36'],0.06,0.72,1.15
"['14', '3', '8']",['38'],0.08,0.82,1.08
"['14', '3', '28', '48']",['38'],0.05,0.87,1.15
"['14', '3', '28', '11']",['38'],0.05,0.82,1.08
"['14', '3', '28', '36']",['38'],0.06,0.86,1.13
"['14', '3', '28']",['38'],0.09,0.82,1.09
"['14', '3', '48', '11']",['38'],0.05,0.84,1.11
"['14', '3', '48', '36']",['38'],0.06,0.86,1.14
"['14', '3', '48']",['38'],0.09,0.84,1.11
"['14', '3', '11', '36']",['38'],0.06,0.84,1.11
"['14', '3', '11']",['38'],0.09,0.81,1.07
"['14', '3', '36']",['38'],0.1,0.84,1.11
"['14', '3']",['38'],0.15,0.8,1.05
"['14', '48', '28', '8']",['38'],0.05,0.82,1.09
"['14', '28', '8', '11']",['38'],0.06,0.84,1.12
"['14', '28', '8', '36']",['38'],0.06,0.86,1.13
"['14', '28', '8', '38']",['36'],0.06,0.7,1.12
"['14', '28', '8']",['38'],0.09,0.82,1.09
"['14', '48', '28', '11']",['38'],0.05,0.84,1.1
"['14', '11', '28', '36']",['38'],0.06,0.83,1.09
"['14', '28', '11']",['38'],0.09,0.82,1.08
"['14', '48', '28', '36']",['38'],0.07,0.85,1.12
"['14', '48', '28', '38']",['36'],0.07,0.71,1.12
"['14', '48', '28']",['38'],0.1,0.82,1.08
"['14', '28', '36']",['38'],0.11,0.82,1.09
"['14', '28']",['38'],0.16,0.8,1.05
"['14', '48', '8', '11']",['38'],0.05,0.83,1.09
"['14', '11', '8', '36']",['38'],0.06,0.86,1.13
"['14', '8', '11']",['38'],0.09,0.83,1.1
"['14', '48', '8', '36']",['38'],0.06,0.85,1.13
"['14', '48', '8']",['38'],0.09,0.81,1.07
"['14', '8', '36']",['38'],0.11,0.84,1.11
"['14', '8']",['38'],0.16,0.8,1.06
"['14', '48', '11', '36']",['38'],0.07,0.83,1.09
"['14', '48', '11']",['38'],0.1,0.82,1.08
"['14', '11', '36']",['38'],0.11,0.83,1.09
"['14', '11']",['38'],0.17,0.81,1.07
"['14', '48', '36']",['38'],0.12,0.82,1.08
"['14', '48']",['38'],0.18,0.8,1.05
"['14', '36']",['38'],0.2,0.81,1.07
['14'],['38'],0.31,0.78,1.03
"['39', '9', '43']",['38'],0.07,0.8,1.06
"['43', '39', '47', '36']",['38'],0.05,0.84,1.11
"['39', '47', '43', '38']",['36'],0.05,0.71,1.13
"['39', '47', '43']",['38'],0.07,0.81,1.08
"['3', '43', '39', '36']",['38'],0.05,0.83,1.1
"['3', '39', '43']",['38'],0.07,0.82,1.08
"['36', '43', '39', '40']",['38'],0.05,0.81,1.07
"['43', '39', '40', '38']",['36'],0.05,0.72,1.15
"['43', '39', '40']",['38'],0.07,0.78,1.03
"['43', '39', '36', '17']",['38'],0.05,0.83,1.1
"['38', '39', '43', '17']",['36'],0.05,0.71,1.13
"['39', '43', '17']",['38'],0.07,0.81,1.07
"['8', '43', '39', '36']",['38'],0.05,0.86,1.13
"['8', '39', '43']",['38'],0.08,0.85,1.12
"['43', '39', '11']",['36'],0.07,0.7,1.12
"['36', '43', '39', '11']",['38'],0.06,0.83,1.09
"['43', '39', '11', '38']",['36'],0.06,0.7,1.12
"['43', '39', '11']",['38'],0.08,0.82,1.09
"['39', '28', '43']",['36'],0.07,0.7,1.12
"['43', '39', '28', '36']",['38'],0.06,0.81,1.07
"['39', '28', '43', '38']",['36'],0.06,0.71,1.13
"['39', '28', '43']",['38'],0.08,0.81,1.07
"['48', '43', '39', '36']",['38'],0.06,0.85,1.12
"['48', '39', '43']",['38'],0.08,0.84,1.11
"['43', '39', '36']",['38'],0.1,0.82,1.08
"['39', '43']",['38'],0.14,0.8,1.06
"['36', '43', '9', '40']",['38'],0.05,0.83,1.1
"['43', '38', '9', '40']",['36'],0.05,0.7,1.12
"['43', '9', '40']",['38'],0.07,0.8,1.05
"['43', '9', '36', '17']",['38'],0.05,0.84,1.11
"['9', '43', '17']",['38'],0.08,0.82,1.08
"['8', '43', '9', '36']",['38'],0.06,0.9,1.19
"['8', '38', '9', '43']",['36'],0.06,0.73,1.16
"['8', '9', '43']",['38'],0.08,0.85,1.12
"['3', '28', '9', '43']",['38'],0.05,0.87,1.15
"['3', '43', '9', '11']",['38'],0.05,0.85,1.13
"['3', '9', '43']",['36'],0.07,0.7,1.12
"['3', '43', '9', '36']",['38'],0.06,0.86,1.13
"['3', '38', '9', '43']",['36'],0.06,0.72,1.15
"['3', '9', '43']",['38'],0.08,0.84,1.11
"['48', '28', '9', '43']",['38'],0.05,0.86,1.14
"['43', '28', '9', '36']",['38'],0.06,0.85,1.12
"['28', '9', '43', '38']",['36'],0.06,0.72,1.15
"['28', '9', '43']",['38'],0.08,0.82,1.08
"['48', '47', '9', '43']",['38'],0.05,0.83,1.1
"['43', '47', '9', '36']",['38'],0.06,0.86,1.13
"['38', '47', '9', '43']",['36'],0.06,0.74,1.18
"['47', '9', '43']",['38'],0.08,0.8,1.06
"['48', '43', '9', '11']",['38'],0.05,0.84,1.11
"['43', '9', '11']",['36'],0.07,0.7,1.12
"['36', '43', '9', '11']",['38'],0.06,0.84,1.11
"['43', '38', '9', '11']",['36'],0.06,0.72,1.15
"['43', '9', '11']",['38'],0.08,0.82,1.08
"['48', '43', '9', '36']",['38'],0.06,0.87,1.14
"['48', '9', '43']",['38'],0.09,0.82,1.09
"['43', '9', '36']",['38'],0.1,0.82,1.09
"['38', '9', '43']",['36'],0.1,0.7,1.12
"['9', '43']",['38'],0.15,0.8,1.05
"['36', '43', '47', '40']",['38'],0.05,0.82,1.08
"['43', '38', '47', '40']",['36'],0.05,0.72,1.15
"['43', '47', '40']",['38'],0.07,0.79,1.04
"['8', '47', '43']",['36'],0.07,0.7,1.12
"['8', '43', '47', '36']",['38'],0.06,0.87,1.15
"['8', '38', '47', '43']",['36'],0.06,0.73,1.17
"['8', '47', '43']",['38'],0.08,0.83,1.1
"['43', '47', '36', '17']",['38'],0.06,0.86,1.14
"['47', '43', '17']",['38'],0.08,0.83,1.1
"['3', '43', '47', '11']",['38'],0.05,0.87,1.15
"['3', '43', '47', '36']",['38'],0.06,0.86,1.13
"['3', '38', '47', '43']",['36'],0.06,0.71,1.13
"['3', '47', '43']",['38'],0.09,0.83,1.1
"['43', '28', '47', '11']",['38'],0.05,0.84,1.1
"['48', '28', '47', '43']",['38'],0.06,0.87,1.15
"['28', '47', '43']",['36'],0.08,0.7,1.12
"['43', '28', '47', '36']",['38'],0.06,0.84,1.11
"['28', '47', '43', '38']",['36'],0.06,0.72,1.15
"['28', '47', '43']",['38'],0.09,0.82,1.08
"['48', '43', '47', '11']",['38'],0.05,0.84,1.12
"['36', '43', '47', '11']",['38'],0.06,0.85,1.12
"['43', '47', '11']",['38'],0.09,0.84,1.1
"['48', '43', '47', '36']",['38'],0.06,0.87,1.15
"['48', '47', '43']",['38'],0.09,0.83,1.1
"['43', '47', '36']",['38'],0.11,0.84,1.1
"['38', '47', '43']",['36'],0.11,0.71,1.13
"['47', '43']",['38'],0.16,0.81,1.06
"['3', '43', '40', '11']",['38'],0.05,0.84,1.11
"['3', '43', '40']",['36'],0.07,0.71,1.13
"['3', '36', '43', '40']",['38'],0.06,0.81,1.07
"['3', '43', '38', '40']",['36'],0.06,0.73,1.16
"['3', '43', '40']",['38'],0.08,0.79,1.04
"['40', '28', '43', '11']",['38'],0.05,0.86,1.13
"['48', '43', '28', '40']",['38'],0.05,0.84,1.11
"['43', '28', '40']",['36'],0.07,0.71,1.14
"['36', '43', '28', '40']",['38'],0.06,0.83,1.1
"['43', '28', '40', '38']",['36'],0.06,0.72,1.15
"['43', '28', '40']",['38'],0.08,0.82,1.08
"['8', '43', '40', '11']",['38'],0.05,0.88,1.16
"['8', '48', '43', '40']",['38'],0.05,0.84,1.11
"['8', '43', '40']",['36'],0.08,0.72,1.14
"['8', '36', '43', '40']",['38'],0.06,0.82,1.08
"['8', '43', '38', '40']",['36'],0.06,0.73,1.16
"['8', '43', '40']",['38'],0.09,0.81,1.07
"['48', '43', '40', '11']",['38'],0.06,0.83,1.1
"['43', '40', '11']",['36'],0.08,0.72,1.14
"['36', '43', '40', '11']",['38'],0.07,0.82,1.09
"['43', '40', '11', '38']",['36'],0.07,0.72,1.14
"['43', '40', '11']",['38'],0.09,0.82,1.09
"['36', '43', '48', '40']",['38'],0.07,0.8,1.06
"['48', '43', '38', '40']",['36'],0.07,0.7,1.12
"['48', '43', '40']",['38'],0.09,0.8,1.06
"['43', '40', '36']",['38'],0.11,0.8,1.06
"['43', '38', '40']",['36'],0.11,0.72,1.14
"['43', '40']",['38'],0.15,0.78,1.03
"['36', '43', '40', '17']",['38'],0.06,0.84,1.11
"['43', '38', '40', '17']",['36'],0.06,0.71,1.13
"['43', '40', '17']",['38'],0.08,0.8,1.06
"['8', '43', '17']",['36'],0.07,0.7,1.12
"['8', '43', '36', '17']",['38'],0.06,0.83,1.09
"['8', '38', '43', '17']",['36'],0.06,0.72,1.14
"['8', '43', '17']",['38'],0.08,0.81,1.07
"['3', '48', '43', '17']",['38'],0.05,0.84,1.11
"['3', '43', '11', '17']",['38'],0.05,0.85,1.12
"['3', '43', '36', '17']",['38'],0.06,0.84,1.11
"['3', '43', '17']",['38'],0.08,0.82,1.08
"['48', '28', '43', '17']",['38'],0.05,0.87,1.15
"['43', '28', '36', '17']",['38'],0.06,0.83,1.1
"['38', '28', '43', '17']",['36'],0.06,0.7,1.12
"['28', '43', '17']",['38'],0.09,0.83,1.09
"['48', '43', '11', '17']",['38'],0.06,0.85,1.13
"['43', '11', '17']",['36'],0.08,0.7,1.12
"['36', '43', '11', '17']",['38'],0.06,0.84,1.11
"['43', '38', '11', '17']",['36'],0.06,0.71,1.13
"['43', '11', '17']",['38'],0.09,0.83,1.1
"['48', '43', '36', '17']",['38'],0.06,0.87,1.15
"['48', '43', '17']",['38'],0.09,0.83,1.1
"['43', '36', '17']",['38'],0.11,0.82,1.08
"['43', '17']",['38'],0.16,0.8,1.06
"['8', '3', '43', '11']",['38'],0.05,0.88,1.16
"['8', '3', '43', '36']",['38'],0.06,0.87,1.14
"['8', '3', '38', '43']",['36'],0.06,0.72,1.15
"['8', '3', '43']",['38'],0.08,0.84,1.1
"['8', '48', '28', '43']",['38'],0.05,0.88,1.16
"['8', '43', '28', '11']",['38'],0.05,0.86,1.14
"['8', '28', '43']",['36'],0.07,0.71,1.13
"['8', '43', '28', '36']",['38'],0.06,0.84,1.11
"['8', '28', '43', '38']",['36'],0.06,0.72,1.14
"['8', '28', '43']",['38'],0.09,0.84,1.1
"['8', '48', '43', '11']",['38'],0.06,0.88,1.17
"['8', '36', '43', '11']",['38'],0.07,0.89,1.17
"['8', '43', '11']",['38'],0.09,0.86,1.14
"['8', '48', '43', '36']",['38'],0.07,0.89,1.17
"['8', '48', '43']",['38'],0.1,0.85,1.12
"['8', '43', '36']",['38'],0.12,0.84,1.11
"['8', '43']",['38'],0.16,0.82,1.08
"['3', '28', '48', '43']",['38'],0.05,0.87,1.14
"['3', '43', '28', '11']",['38'],0.06,0.84,1.11
"['3', '28', '43']",['36'],0.08,0.71,1.13
"['3', '43', '28', '36']",['38'],0.07,0.85,1.12
"['3', '28', '43', '38']",['36'],0.07,0.73,1.16
"['3', '28', '43']",['38'],0.09,0.83,1.1
"['3', '43', '48', '11']",['38'],0.06,0.84,1.11
"['3', '43', '48', '36']",['38'],0.07,0.82,1.09
"['3', '48', '43']",['38'],0.09,0.82,1.08
"['3', '43', '11']",['36'],0.08,0.7,1.12
"['3', '36', '43', '11']",['38'],0.07,0.84,1.11
"['3', '43', '38', '11']",['36'],0.07,0.71,1.13
"['3', '43', '11']",['38'],0.1,0.83,1.1
"['3', '43', '36']",['38'],0.11,0.82,1.08
"['3', '43']",['38'],0.16,0.8,1.06
"['48', '43', '28', '11']",['38'],0.06,0.85,1.12
"['43', '28', '11']",['36'],0.08,0.71,1.13
"['36', '43', '28', '11']",['38'],0.07,0.81,1.07
"['43', '28', '11', '38']",['36'],0.07,0.71,1.13
"['43', '28', '11']",['38'],0.1,0.81,1.08
"['48', '43', '28', '36']",['38'],0.07,0.87,1.15
"['48', '28', '43', '38']",['36'],0.07,0.7,1.12
"['48', '28', '43']",['38'],0.1,0.85,1.13
"['28', '43']",['36'],0.15,0.7,1.12
"['43', '28', '36']",['38'],0.12,0.82,1.08
"['28', '43', '38']",['36'],0.12,0.71,1.13
"['28', '43']",['38'],0.17,0.81,1.07
"['36', '43', '48', '11']",['38'],0.07,0.84,1.11
"['48', '43', '11']",['38'],0.1,0.83,1.09
"['36', '43', '11']",['38'],0.12,0.82,1.08
"['43', '11']",['38'],0.17,0.81,1.07
"['48', '43', '36']",['38'],0.12,0.83,1.1
"['48', '43']",['38'],0.18,0.81,1.07
"['43', '36']",['38'],0.22,0.8,1.06
['43'],['38'],0.31,0.79,1.04
"['47', '9', '40']",['38'],0.08,0.8,1.05
"['9', '40', '17']",['38'],0.08,0.8,1.06
"['36', '28', '9', '40']",['38'],0.05,0.83,1.1
"['28', '9', '40']",['38'],0.08,0.82,1.08
"['36', '39', '9', '40']",['38'],0.05,0.79,1.05
"['39', '9', '40']",['38'],0.08,0.78,1.04
"['8', '3', '9', '40']",['38'],0.05,0.82,1.09
"['3', '36', '9', '40']",['38'],0.05,0.81,1.07
"['3', '11', '9', '40']",['38'],0.05,0.81,1.07
