antecedent,consequent,support,confidence,lift
"['17', '29', '47']",['38'],0.08,0.85,1.12
"['48', '17', '29']",['38'],0.09,0.86,1.14
"['17', '29', '8']",['38'],0.08,0.82,1.08
"['17', '29', '9']",['38'],0.08,0.85,1.13
"['33', '17', '3']",['38'],0.06,0.83,1.1
"['35', '17', '3']",['38'],0.07,0.84,1.11
"['17', '3', '36']",['38'],0.12,0.83,1.09
"['17', '3', '39']",['38'],0.08,0.82,1.08
"['17', '3', '40']",['38'],0.09,0.79,1.05
"['17', '3', '43']",['38'],0.08,0.82,1.08
"['17', '3', '47']",['38'],0.09,0.83,1.09
"['48', '17', '3']",['38'],0.1,0.84,1.11
"['5', '17', '3']",['38'],0.06,0.86,1.14
"['17', '3', '7']",['38'],0.05,0.86,1.14
"['17', '3', '8']",['38'],0.09,0.82,1.08
"['9', '17', '3']",['38'],0.09,0.83,1.1
"['35', '17', '33']",['38'],0.05,0.84,1.1
"['17', '33', '36']",['38'],0.08,0.84,1.11
"['17', '33', '39']",['38'],0.06,0.84,1.11
"['17', '33', '40']",['38'],0.06,0.83,1.1
"['17', '33', '43']",['38'],0.05,0.84,1.11
"['17', '33', '47']",['38'],0.06,0.84,1.12
"['48', '17', '33']",['38'],0.07,0.83,1.1
"['17', '33', '8']",['38'],0.07,0.84,1.11
"['9', '17', '33']",['38'],0.06,0.84,1.11
"['17', '36', '34']",['38'],0.05,0.78,1.03
"['35', '17', '36']",['38'],0.1,0.83,1.1
"['35', '17', '47']",['36'],0.06,0.7,1.12
"['35', '17', '39']",['38'],0.07,0.83,1.1
"['35', '17', '40']",['38'],0.07,0.82,1.09
"['35', '17', '43']",['38'],0.07,0.82,1.09
"['35', '17', '47']",['38'],0.07,0.84,1.12
"['35', '48', '17']",['38'],0.08,0.84,1.11
"['35', '17', '8']",['38'],0.08,0.82,1.08
"['35', '17', '9']",['38'],0.07,0.82,1.08
"['17', '36', '39']",['38'],0.12,0.81,1.07
"['4', '17', '36']",['38'],0.06,0.83,1.1
"['4', '17', '38']",['36'],0.06,0.7,1.12
"['17', '40', '36']",['38'],0.11,0.8,1.05
"['17', '42', '36']",['38'],0.06,0.82,1.09
"['17', '43', '36']",['38'],0.11,0.82,1.08
"['17', '36', '47']",['38'],0.12,0.83,1.09
"['48', '17', '36']",['38'],0.13,0.83,1.1
"['17', '49', '36']",['38'],0.06,0.82,1.09
"['5', '17', '36']",['38'],0.07,0.85,1.12
"['17', '7', '36']",['38'],0.07,0.83,1.1
"['17', '8', '36']",['38'],0.13,0.82,1.09
"['17', '9', '36']",['38'],0.11,0.81,1.07
"['8', '17', '43']",['36'],0.07,0.7,1.12
"['48', '17', '47']",['36'],0.08,0.7,1.12
"['17', '40', '39']",['38'],0.08,0.81,1.07
"['17', '43', '39']",['38'],0.07,0.81,1.07
"['17', '47', '39']",['38'],0.08,0.83,1.1
"['48', '17', '39']",['38'],0.09,0.81,1.07
"['5', '17', '39']",['38'],0.05,0.83,1.1
"['17', '7', '39']",['38'],0.05,0.87,1.15
"['17', '8', '39']",['38'],0.1,0.82,1.09
"['17', '9', '39']",['38'],0.08,0.8,1.06
"['17', '43', '40']",['38'],0.08,0.8,1.06
"['17', '40', '47']",['38'],0.08,0.81,1.07
"['48', '17', '40']",['38'],0.09,0.79,1.05
"['17', '49', '40']",['38'],0.05,0.81,1.07
"['5', '17', '40']",['38'],0.05,0.84,1.11
"['17', '8', '40']",['38'],0.09,0.81,1.07
"['17', '9', '40']",['38'],0.08,0.8,1.06
"['48', '17', '42']",['38'],0.06,0.84,1.11
"['17', '43', '47']",['38'],0.08,0.83,1.1
"['48', '17', '43']",['38'],0.09,0.83,1.1
"['8', '17', '43']",['38'],0.08,0.81,1.07
"['17', '9', '43']",['38'],0.08,0.82,1.08
"['48', '17', '47']",['38'],0.09,0.83,1.1
"['5', '17', '47']",['38'],0.05,0.84,1.11
"['17', '8', '47']",['38'],0.09,0.83,1.1
"['17', '9', '47']",['38'],0.08,0.81,1.07
"['48', '17', '5']",['38'],0.05,0.84,1.12
"['48', '17', '7']",['38'],0.05,0.86,1.13
"['48', '17', '8']",['38'],0.1,0.83,1.1
"['48', '17', '9']",['38'],0.09,0.83,1.09
"['17', '49', '8']",['38'],0.05,0.83,1.09
"['5', '17', '8']",['38'],0.05,0.83,1.1
"['5', '17', '9']",['38'],0.05,0.85,1.12
"['17', '7', '8']",['38'],0.05,0.83,1.1
"['17', '9', '8']",['38'],0.09,0.83,1.1
"['36', '19', '28']",['38'],0.05,0.85,1.12
"['48', '36', '19']",['38'],0.05,0.85,1.13
"['26', '3', '28']",['38'],0.05,0.82,1.09
"['26', '36', '28']",['38'],0.07,0.82,1.08
"['26', '38', '28']",['36'],0.07,0.71,1.13
"['26', '40', '28']",['38'],0.05,0.84,1.11
"['26', '47', '28']",['38'],0.05,0.83,1.1
"['26', '48', '28']",['38'],0.06,0.83,1.1
"['26', '8', '28']",['38'],0.05,0.8,1.06
"['26', '9', '28']",['38'],0.05,0.82,1.09
"['26', '29', '36']",['38'],0.06,0.8,1.06
"['26', '29', '38']",['36'],0.06,0.72,1.15
"['26', '48', '29']",['38'],0.05,0.85,1.13
"['26', '3', '36']",['38'],0.07,0.85,1.12
"['26', '3', '38']",['36'],0.07,0.72,1.14
"['26', '48', '3']",['38'],0.05,0.84,1.11
"['26', '36', '35']",['38'],0.05,0.83,1.1
"['26', '38', '35']",['36'],0.05,0.73,1.16
"['26', '36', '39']",['38'],0.06,0.81,1.07
"['26', '38', '39']",['36'],0.06,0.72,1.15
"['26', '40', '36']",['38'],0.07,0.87,1.15
"['26', '43', '36']",['38'],0.06,0.83,1.1
"['26', '43', '38']",['36'],0.06,0.75,1.2
"['26', '36', '47']",['38'],0.07,0.85,1.12
"['26', '38', '47']",['36'],0.07,0.74,1.18
"['26', '48', '36']",['38'],0.07,0.86,1.14
"['26', '8', '36']",['38'],0.07,0.83,1.1
"['26', '8', '38']",['36'],0.07,0.73,1.17
"['26', '9', '36']",['38'],0.06,0.86,1.14
"['26', '48', '40']",['38'],0.05,0.85,1.12
"['26', '8', '40']",['38'],0.05,0.83,1.1
"['26', '48', '47']",['38'],0.05,0.84,1.11
"['26', '48', '8']",['38'],0.06,0.81,1.06
"['26', '48', '9']",['38'],0.05,0.84,1.11
"['26', '8', '9']",['38'],0.05,0.85,1.12
"['35', '33', '36']",['38'],0.06,0.8,1.06
"['35', '33', '39']",['38'],0.05,0.82,1.08
"['35', '48', '33']",['38'],0.06,0.77,1.02
"['35', '33', '8']",['38'],0.05,0.8,1.05
"['33', '36', '39']",['38'],0.08,0.82,1.09
"['33', '40', '36']",['38'],0.07,0.8,1.05
"['33', '43', '36']",['38'],0.07,0.83,1.09
"['33', '36', '47']",['38'],0.08,0.82,1.09
"['48', '33', '36']",['38'],0.09,0.79,1.05
"['33', '8', '36']",['38'],0.08,0.81,1.06
"['33', '9', '36']",['38'],0.07,0.8,1.06
"['33', '40', '39']",['38'],0.06,0.79,1.05
"['33', '47', '39']",['38'],0.06,0.83,1.1
"['48', '33', '39']",['38'],0.07,0.79,1.04
"['33', '8', '39']",['38'],0.07,0.8,1.05
"['33', '9', '39']",['38'],0.06,0.84,1.11
"['33', '43', '40']",['38'],0.05,0.82,1.08
"['33', '40', '47']",['38'],0.06,0.81,1.07
"['48', '33', '40']",['38'],0.07,0.81,1.07
"['33', '8', '40']",['38'],0.07,0.81,1.07
"['33', '9', '40']",['38'],0.06,0.83,1.09
"['33', '43', '47']",['38'],0.05,0.82,1.08
"['48', '33', '43']",['38'],0.06,0.81,1.06
"['8', '33', '43']",['38'],0.05,0.83,1.1
"['48', '33', '47']",['38'],0.07,0.82,1.08
"['33', '8', '47']",['38'],0.06,0.79,1.05
"['33', '9', '47']",['38'],0.06,0.82,1.08
"['48', '33', '8']",['38'],0.07,0.77,1.01
"['48', '33', '9']",['38'],0.07,0.81,1.07
"['33', '9', '8']",['38'],0.07,0.82,1.08
"['35', '36', '39']",['38'],0.1,0.8,1.06
"['35', '38', '39']",['36'],0.1,0.7,1.12
"['35', '40', '36']",['38'],0.1,0.79,1.05
"['35', '40', '38']",['36'],0.1,0.7,1.12
"['35', '43', '36']",['38'],0.09,0.8,1.06
"['35', '43', '38']",['36'],0.09,0.73,1.16
"['35', '36', '47']",['38'],0.1,0.83,1.09
"['35', '38', '47']",['36'],0.1,0.7,1.12
"['35', '48', '36']",['38'],0.11,0.8,1.06
"['35', '49', '36']",['38'],0.05,0.81,1.08
"['35', '5', '36']",['38'],0.06,0.84,1.11
"['35', '5', '38']",['36'],0.06,0.73,1.16
"['35', '7', '36']",['38'],0.06,0.8,1.06
"['35', '7', '38']",['36'],0.06,0.73,1.17
"['35', '8', '36']",['38'],0.11,0.81,1.08
"['35', '8', '38']",['36'],0.11,0.71,1.14
"['35', '9', '36']",['38'],0.09,0.81,1.07
"['35', '40', '39']",['36'],0.06,0.72,1.15
"['35', '43', '39']",['36'],0.05,0.71,1.13
"['35', '47', '39']",['36'],0.06,0.7,1.12
"['35', '8', '39']",['36'],0.07,0.71,1.13
"['35', '43', '40']",['36'],0.07,0.75,1.19
"['35', '40', '47']",['36'],0.06,0.7,1.12
"['35', '48', '40']",['36'],0.07,0.7,1.12
"['35', '8', '40']",['36'],0.08,0.74,1.17
"['35', '43', '47']",['36'],0.06,0.71,1.14
"['35', '48', '43']",['36'],0.07,0.73,1.16
"['35', '8', '43']",['36'],0.06,0.71,1.13
"['35', '9', '43']",['36'],0.06,0.73,1.16
"['35', '8', '47']",['36'],0.06,0.7,1.12
"['35', '40', '39']",['38'],0.07,0.81,1.07
"['35', '43', '39']",['38'],0.06,0.81,1.07
"['35', '47', '39']",['38'],0.07,0.82,1.09
"['35', '48', '39']",['38'],0.08,0.81,1.07
"['35', '8', '39']",['38'],0.08,0.84,1.1
"['35', '9', '39']",['38'],0.06,0.81,1.07
"['35', '43', '40']",['38'],0.07,0.79,1.04
"['35', '40', '47']",['38'],0.07,0.83,1.09
"['35', '48', '40']",['38'],0.09,0.82,1.08
"['35', '8', '40']",['38'],0.09,0.81,1.07
"['35', '9', '40']",['38'],0.07,0.82,1.08
"['35', '43', '47']",['38'],0.07,0.83,1.1
"['35', '48', '43']",['38'],0.07,0.79,1.04
"['35', '8', '43']",['38'],0.07,0.84,1.11
"['35', '9', '43']",['38'],0.06,0.81,1.07
"['35', '48', '47']",['38'],0.08,0.83,1.09
"['35', '8', '47']",['38'],0.07,0.82,1.08
"['35', '9', '47']",['38'],0.06,0.8,1.05
"['35', '48', '8']",['38'],0.09,0.8,1.06
"['35', '48', '9']",['38'],0.08,0.81,1.07
"['35', '8', '9']",['38'],0.07,0.83,1.09
"['18', '36', '28']",['38'],0.05,0.82,1.08
"['18', '3', '36']",['38'],0.05,0.85,1.12
"['18', '48', '36']",['38'],0.06,0.83,1.1
"['18', '8', '36']",['38'],0.06,0.82,1.08
"['18', '8', '38']",['36'],0.06,0.7,1.12
"['3', '23', '28']",['36'],0.06,0.73,1.16
"['3', '23', '28']",['38'],0.06,0.84,1.11
"['35', '23', '28']",['38'],0.05,0.89,1.18
"['36', '23', '28']",['38'],0.08,0.84,1.11
"['38', '23', '28']",['36'],0.08,0.71,1.13
"['40', '23', '28']",['36'],0.05,0.71,1.14
"['8', '23', '28']",['36'],0.06,0.75,1.19
"['9', '23', '28']",['36'],0.05,0.75,1.19
"['39', '23', '28']",['38'],0.06,0.84,1.11
"['40', '23', '28']",['38'],0.06,0.83,1.1
"['43', '23', '28']",['38'],0.05,0.86,1.13
"['47', '23', '28']",['38'],0.06,0.87,1.15
"['48', '23', '28']",['38'],0.07,0.86,1.14
"['8', '23', '28']",['38'],0.06,0.86,1.14
"['9', '23', '28']",['38'],0.06,0.84,1.11
"['29', '36', '23']",['38'],0.07,0.84,1.11
"['29', '23', '38']",['36'],0.07,0.72,1.14
"['48', '29', '23']",['36'],0.05,0.74,1.18
"['48', '29', '23']",['38'],0.06,0.85,1.13
"['8', '29', '23']",['38'],0.05,0.85,1.12
"['35', '3', '23']",['38'],0.05,0.81,1.08
"['36', '3', '23']",['38'],0.09,0.83,1.09
"['3', '23', '38']",['36'],0.09,0.71,1.13
"['40', '3', '23']",['36'],0.05,0.71,1.13
"['48', '3', '23']",['36'],0.06,0.72,1.15
"['8', '3', '23']",['36'],0.06,0.73,1.17
"['9', '3', '23']",['36'],0.05,0.71,1.14
"['3', '23', '39']",['38'],0.06,0.82,1.08
"['40', '3', '23']",['38'],0.06,0.79,1.04
"['3', '43', '23']",['38'],0.05,0.8,1.06
"['3', '23', '47']",['38'],0.06,0.82,1.09
"['48', '3', '23']",['38'],0.07,0.8,1.06
"['8', '3', '23']",['38'],0.07,0.82,1.08
"['9', '3', '23']",['38'],0.06,0.82,1.08
"['35', '36', '23']",['38'],0.07,0.85,1.12
"['35', '23', '38']",['36'],0.07,0.73,1.16
"['35', '48', '23']",['36'],0.05,0.74,1.17
"['35', '40', '23']",['38'],0.05,0.85,1.13
"['35', '48', '23']",['38'],0.06,0.86,1.13
"['35', '8', '23']",['38'],0.05,0.86,1.14
"['36', '23', '39']",['38'],0.07,0.85,1.12
"['40', '36', '23']",['38'],0.08,0.83,1.09
"['36', '43', '23']",['38'],0.07,0.84,1.11
"['43', '23', '38']",['36'],0.07,0.73,1.16
"['36', '23', '47']",['38'],0.08,0.84,1.12
"['48', '36', '23']",['38'],0.09,0.84,1.11
"['8', '36', '23']",['38'],0.09,0.86,1.13
"['8', '23', '38']",['36'],0.09,0.71,1.13
"['9', '36', '23']",['38'],0.07,0.81,1.08
"['48', '43', '23']",['36'],0.05,0.72,1.14
"['8', '23', '47']",['36'],0.05,0.72,1.15
"['48', '9', '23']",['36'],0.05,0.7,1.12
"['40', '23', '39']",['38'],0.06,0.79,1.04
"['47', '23', '39']",['38'],0.05,0.86,1.14
"['48', '23', '39']",['38'],0.06,0.83,1.09
"['8', '23', '39']",['38'],0.06,0.85,1.12
"['40', '43', '23']",['38'],0.05,0.83,1.09
"['40', '23', '47']",['38'],0.05,0.81,1.06
"['48', '40', '23']",['38'],0.07,0.82,1.09
"['8', '40', '23']",['38'],0.07,0.83,1.1
"['9', '40', '23']",['38'],0.05,0.81,1.07
"['48', '43', '23']",['38'],0.06,0.87,1.15
"['8', '43', '23']",['38'],0.06,0.88,1.16
"['48', '23', '47']",['38'],0.07,0.85,1.12
"['8', '23', '47']",['38'],0.06,0.84,1.11
"['9', '23', '47']",['38'],0.05,0.84,1.11
"['48', '8', '23']",['38'],0.08,0.86,1.14
"['48', '9', '23']",['38'],0.07,0.86,1.13
"['8', '9', '23']",['38'],0.06,0.86,1.14
"['17', '12', '36']",['38'],0.06,0.82,1.09
"['3', '12', '28']",['38'],0.05,0.86,1.13
"['12', '36', '28']",['38'],0.06,0.82,1.08
"['48', '12', '28']",['38'],0.06,0.8,1.06
"['29', '12', '36']",['38'],0.05,0.8,1.05
"['29', '12', '38']",['36'],0.05,0.71,1.13
"['3', '12', '36']",['38'],0.06,0.83,1.1
"['3', '12', '38']",['36'],0.06,0.72,1.15
"['48', '3', '12']",['38'],0.05,0.83,1.1
"['35', '12', '36']",['38'],0.05,0.83,1.09
"['35', '12', '38']",['36'],0.05,0.73,1.16
"['12', '36', '39']",['38'],0.05,0.8,1.05
"['40', '12', '36']",['38'],0.05,0.8,1.05
"['12', '43', '36']",['38'],0.05,0.83,1.09
"['12', '43', '38']",['36'],0.05,0.72,1.15
"['12', '36', '47']",['38'],0.05,0.84,1.11
"['48', '12', '36']",['38'],0.07,0.81,1.07
"['8', '12', '36']",['38'],0.06,0.8,1.05
"['8', '12', '38']",['36'],0.06,0.7,1.12
"['48', '8', '12']",['38'],0.05,0.76,1.01
"['35', '40', '3', '36']",['38'],0.05,0.82,1.08
"['35', '40', '3', '38']",['36'],0.05,0.73,1.16
"['35', '3', '36', '47']",['38'],0.05,0.85,1.12
"['35', '3', '38', '47']",['36'],0.05,0.73,1.16
"['35', '48', '3', '36']",['38'],0.06,0.83,1.1
"['35', '48', '3', '38']",['36'],0.06,0.72,1.14
"['35', '8', '3', '36']",['38'],0.06,0.84,1.11
"['35', '8', '3', '38']",['36'],0.06,0.77,1.22
"['35', '9', '3', '36']",['38'],0.05,0.84,1.11
"['35', '9', '3', '38']",['36'],0.05,0.74,1.18
"['40', '3', '36', '39']",['38'],0.06,0.84,1.11
"['3', '43', '36', '39']",['38'],0.05,0.83,1.1
"['47', '3', '36', '39']",['38'],0.06,0.86,1.14
"['48', '3', '36', '39']",['38'],0.07,0.84,1.11
"['8', '3', '36', '39']",['38'],0.07,0.86,1.13
"['8', '3', '38', '39']",['36'],0.07,0.71,1.12
"['9', '3', '36', '39']",['38'],0.06,0.84,1.11
"['9', '3', '38', '39']",['36'],0.06,0.71,1.12
"['40', '3', '43', '36']",['38'],0.06,0.81,1.07
"['40', '3', '43', '38']",['36'],0.06,0.73,1.16
"['40', '3', '36', '47']",['38'],0.05,0.82,1.08
"['40', '48', '3', '36']",['38'],0.07,0.79,1.05
"['40', '8', '3', '36']",['38'],0.07,0.82,1.08
"['40', '3', '9', '36']",['38'],0.05,0.81,1.07
"['3', '43', '36', '47']",['38'],0.06,0.86,1.13
"['3', '43', '38', '47']",['36'],0.06,0.71,1.13
"['48', '3', '43', '36']",['38'],0.07,0.82,1.09
"['8', '3', '43', '36']",['38'],0.06,0.87,1.14
"['8', '3', '43', '38']",['36'],0.06,0.72,1.15
"['9', '3', '43', '36']",['38'],0.06,0.86,1.13
"['9', '3', '43', '38']",['36'],0.06,0.72,1.15
"['48', '3', '36', '47']",['38'],0.07,0.85,1.12
"['48', '3', '38', '47']",['36'],0.07,0.7,1.12
"['8', '3', '36', '47']",['38'],0.07,0.85,1.12
"['8', '3', '38', '47']",['36'],0.07,0.72,1.14
"['9', '3', '36', '47']",['38'],0.06,0.86,1.13
"['9', '3', '38', '47']",['36'],0.06,0.71,1.13
"['48', '8', '3', '36']",['38'],0.08,0.83,1.09
"['48', '8', '3', '38']",['36'],0.08,0.71,1.13
"['48', '3', '9', '36']",['38'],0.07,0.82,1.09
"['9', '8', '3', '36']",['38'],0.07,0.86,1.13
"['9', '8', '3', '38']",['36'],0.07,0.72,1.15
"['48', '3', '40', '39']",['38'],0.05,0.84,1.11
"['8', '3', '40', '39']",['38'],0.05,0.84,1.11
"['48', '47', '3', '39']",['38'],0.05,0.86,1.14
"['48', '8', '3', '39']",['38'],0.06,0.85,1.12
"['48', '8', '3', '40']",['38'],0.06,0.82,1.08
"['9', '8', '3', '40']",['38'],0.05,0.82,1.09
"['48', '8', '3', '47']",['38'],0.06,0.85,1.13
"['48', '8', '3', '9']",['38'],0.05,0.85,1.12
"['11', '17', '36', '14']",['38'],0.06,0.86,1.14
"['11', '3', '14', '28']",['38'],0.05,0.82,1.08
"['11', '36', '14', '28']",['38'],0.06,0.83,1.09
"['11', '48', '14', '28']",['38'],0.05,0.84,1.1
"['11', '8', '14', '28']",['38'],0.06,0.84,1.12
"['11', '29', '36', '14']",['38'],0.05,0.81,1.07
"['11', '29', '14', '38']",['36'],0.05,0.72,1.15
"['11', '36', '3', '14']",['38'],0.06,0.84,1.11
"['11', '48', '3', '14']",['38'],0.05,0.84,1.11
"['11', '36', '14', '35']",['38'],0.05,0.85,1.12
"['11', '36', '14', '39']",['38'],0.06,0.81,1.07
"['11', '40', '36', '14']",['38'],0.06,0.84,1.11
"['11', '36', '43', '14']",['38'],0.05,0.86,1.13
"['11', '43', '14', '38']",['36'],0.05,0.7,1.12
"['11', '36', '14', '47']",['38'],0.05,0.84,1.12
"['11', '48', '36', '14']",['38'],0.07,0.83,1.09
"['11', '8', '36', '14']",['38'],0.06,0.86,1.13
"['11', '9', '36', '14']",['38'],0.05,0.83,1.1
"['11', '48', '14', '39']",['38'],0.05,0.82,1.09
"['11', '8', '14', '39']",['38'],0.05,0.84,1.11
"['11', '48', '40', '14']",['38'],0.05,0.83,1.1
"['11', '8', '40', '14']",['38'],0.05,0.85,1.12
"['11', '48', '8', '14']",['38'],0.05,0.83,1.09
"['11', '17', '29', '28']",['38'],0.05,0.83,1.1
"['11', '17', '3', '28']",['38'],0.06,0.83,1.09
"['11', '17', '36', '28']",['38'],0.07,0.82,1.08
"['11', '48', '17', '28']",['36'],0.06,0.74,1.18
"['11', '17', '8', '28']",['36'],0.05,0.7,1.12
"['11', '17', '39', '28']",['38'],0.06,0.84,1.11
"['11', '17', '47', '28']",['38'],0.05,0.87,1.14
"['11', '48', '17', '28']",['38'],0.06,0.83,1.1
"['11', '17', '8', '28']",['38'],0.06,0.81,1.08
"['11', '17', '9', '28']",['38'],0.05,0.85,1.12
"['11', '17', '29', '3']",['38'],0.05,0.84,1.11
"['11', '17', '29', '36']",['38'],0.06,0.84,1.11
"['11', '17', '29', '38']",['36'],0.06,0.7,1.12
"['11', '48', '17', '29']",['38'],0.05,0.87,1.15
"['11', '17', '29', '8']",['38'],0.05,0.84,1.11
"['11', '17', '29', '9']",['38'],0.05,0.88,1.16
"['11', '17', '3', '36']",['38'],0.08,0.84,1.11
"['11', '48', '17', '3']",['36'],0.05,0.72,1.15
"['11', '17', '3', '39']",['38'],0.06,0.85,1.12
"['11', '17', '3', '40']",['38'],0.05,0.81,1.08
"['11', '17', '3', '43']",['38'],0.05,0.85,1.12
"['11', '17', '3', '47']",['38'],0.05,0.84,1.12
"['11', '48', '17', '3']",['38'],0.06,0.84,1.12
"['11', '17', '3', '8']",['38'],0.06,0.82,1.09
"['11', '9', '17', '3']",['38'],0.06,0.85,1.13
"['11', '17', '36', '35']",['38'],0.06,0.85,1.13
"['11', '17', '38', '35']",['36'],0.06,0.7,1.12
"['11', '17', '36', '39']",['38'],0.07,0.84,1.1
"['11', '17', '40', '36']",['38'],0.07,0.8,1.06
"['11', '17', '43', '36']",['38'],0.06,0.84,1.11
"['11', '17', '43', '38']",['36'],0.06,0.71,1.13
"['11', '17', '36', '47']",['38'],0.06,0.86,1.14
"['11', '48', '17', '36']",['38'],0.08,0.83,1.1
"['11', '48', '17', '38']",['36'],0.08,0.71,1.13
"['11', '17', '8', '36']",['38'],0.08,0.83,1.1
"['11', '17', '9', '36']",['38'],0.07,0.85,1.12
"['11', '48', '17', '39']",['36'],0.05,0.73,1.16
"['11', '48', '17', '8']",['36'],0.05,0.72,1.14
"['11', '17', '40', '39']",['38'],0.05,0.84,1.11
"['11', '48', '17', '39']",['38'],0.06,0.82,1.08
"['11', '17', '8', '39']",['38'],0.06,0.85,1.12
"['11', '17', '9', '39']",['38'],0.05,0.84,1.1
"['11', '48', '17', '40']",['38'],0.05,0.82,1.08
"['11', '17', '8', '40']",['38'],0.06,0.82,1.09
"['11', '48', '17', '43']",['38'],0.06,0.85,1.13
"['11', '48', '17', '47']",['38'],0.05,0.87,1.15
"['11', '17', '8', '47']",['38'],0.05,0.86,1.13
"['11', '48', '17', '8']",['38'],0.06,0.82,1.09
"['11', '48', '17', '9']",['38'],0.06,0.84,1.11
"['11', '17', '9', '8']",['38'],0.06,0.86,1.14
"['11', '3', '21', '36']",['38'],0.05,0.79,1.05
"['11', '3', '21', '38']",['36'],0.05,0.72,1.15
"['11', '48', '21', '36']",['38'],0.05,0.81,1.08
"['11', '48', '21', '38']",['36'],0.05,0.71,1.12
"['11', '8', '21', '36']",['38'],0.05,0.82,1.08
"['11', '8', '21', '38']",['36'],0.05,0.73,1.17
"['11', '48', '36', '23']",['38'],0.05,0.84,1.11
"['11', '8', '36', '23']",['38'],0.05,0.88,1.16
"['11', '29', '36', '28']",['38'],0.06,0.79,1.05
"['11', '29', '38', '28']",['36'],0.06,0.71,1.14
"['11', '48', '29', '28']",['36'],0.05,0.76,1.21
"['11', '48', '29', '28']",['38'],0.05,0.82,1.08
"['11', '8', '29', '28']",['38'],0.05,0.81,1.07
"['11', '3', '35', '28']",['38'],0.05,0.86,1.13
"['11', '3', '36', '28']",['38'],0.08,0.81,1.07
"['11', '3', '39', '28']",['36'],0.05,0.71,1.14
"['11', '48', '3', '28']",['36'],0.06,0.7,1.12
"['11', '3', '39', '28']",['38'],0.06,0.82,1.09
"['11', '3', '40', '28']",['38'],0.06,0.84,1.11
"['11', '3', '43', '28']",['38'],0.06,0.84,1.11
"['11', '47', '3', '28']",['38'],0.06,0.86,1.13
"['11', '48', '3', '28']",['38'],0.07,0.82,1.08
"['11', '8', '3', '28']",['38'],0.07,0.8,1.06
"['11', '9', '3', '28']",['38'],0.06,0.84,1.12
"['11', '36', '35', '28']",['38'],0.07,0.85,1.12
"['11', '38', '35', '28']",['36'],0.07,0.73,1.16
"['11', '48', '35', '28']",['38'],0.06,0.84,1.11
"['11', '8', '35', '28']",['38'],0.05,0.84,1.1
"['11', '39', '36', '28']",['38'],0.07,0.81,1.07
"['11', '40', '36', '28']",['38'],0.07,0.82,1.08
"['11', '43', '36', '28']",['38'],0.07,0.81,1.07
"['11', '43', '38', '28']",['36'],0.07,0.71,1.13
"['11', '47', '36', '28']",['38'],0.07,0.84,1.11
"['11', '48', '36', '28']",['38'],0.08,0.81,1.07
"['11', '8', '36', '28']",['38'],0.08,0.8,1.06
"['11', '9', '36', '28']",['38'],0.07,0.82,1.08
"['11', '8', '39', '28']",['36'],0.05,0.71,1.13
"['11', '48', '40', '28']",['36'],0.05,0.71,1.13
"['11', '39', '40', '28']",['38'],0.06,0.85,1.12
"['11', '47', '39', '28']",['38'],0.05,0.86,1.14
"['11', '48', '39', '28']",['38'],0.06,0.83,1.09
"['11', '8', '39', '28']",['38'],0.06,0.8,1.06
"['11', '9', '39', '28']",['38'],0.05,0.82,1.08
"['11', '43', '40', '28']",['38'],0.05,0.86,1.13
"['11', '47', '40', '28']",['38'],0.05,0.87,1.15
"['11', '48', '40', '28']",['38'],0.06,0.84,1.11
"['11', '8', '40', '28']",['38'],0.06,0.85,1.12
"['11', '47', '43', '28']",['38'],0.05,0.84,1.1
"['11', '48', '43', '28']",['38'],0.06,0.85,1.12
"['11', '8', '43', '28']",['38'],0.05,0.86,1.14
"['11', '48', '47', '28']",['38'],0.07,0.86,1.14
"['11', '47', '8', '28']",['38'],0.06,0.86,1.14
"['11', '47', '9', '28']",['38'],0.05,0.85,1.13
"['11', '48', '8', '28']",['38'],0.07,0.8,1.06
"['11', '48', '9', '28']",['38'],0.06,0.82,1.08
"['11', '8', '9', '28']",['38'],0.06,0.84,1.11
"['11', '29', '3', '36']",['38'],0.06,0.81,1.08
"['11', '29', '3', '38']",['36'],0.06,0.73,1.17
"['11', '29', '36', '39']",['38'],0.06,0.8,1.06
"['11', '29', '38', '39']",['36'],0.06,0.71,1.14
"['11', '29', '40', '36']",['38'],0.06,0.83,1.1
"['11', '29', '40', '38']",['36'],0.06,0.72,1.15
"['11', '29', '43', '36']",['38'],0.06,0.83,1.09
"['11', '29', '43', '38']",['36'],0.06,0.74,1.17
"['11', '29', '36', '47']",['38'],0.06,0.84,1.11
"['11', '29', '38', '47']",['36'],0.06,0.7,1.12
"['11', '48', '29', '36']",['38'],0.07,0.82,1.08
"['11', '48', '29', '38']",['36'],0.07,0.74,1.19
"['11', '8', '29', '36']",['38'],0.07,0.83,1.1
"['11', '8', '29', '38']",['36'],0.07,0.7,1.12
"['11', '29', '9', '36']",['38'],0.06,0.82,1.08
"['11', '48', '29', '39']",['38'],0.05,0.81,1.07
"['11', '48', '29', '40']",['38'],0.05,0.84,1.11
"['11', '8', '29', '40']",['38'],0.05,0.84,1.11
"['11', '48', '8', '29']",['38'],0.06,0.83,1.09
"['11', '33', '3', '36']",['38'],0.05,0.8,1.06
"['11', '3', '36', '35']",['38'],0.06,0.85,1.12
"['11', '3', '38', '35']",['36'],0.06,0.73,1.16
"['11', '48', '3', '35']",['38'],0.05,0.81,1.07
